"",playlist.id,playlist.name,followers.total
1502,37i9dQZEVXbKNHh6NIXu36,Top 50 - Austria,118031
1503,37i9dQZEVXbJNSeeHswcKB,Top 50 - Belgium,267946
1504,37i9dQZEVXbJqfMFK4d691,Top 50 - Bolivia,91801
1505,37i9dQZEVXbMXbN3EUUhlg,Top 50 - Brazil,3211967
1506,37i9dQZEVXbKj23U1GF4IR,Top 50 - Canada,332486
1507,37i9dQZEVXbL0GavIqMTeb,Top 50 - Chile,506112
1508,37i9dQZEVXbOa2lmxNORXQ,Top 50 - Colombia,774347
1509,37i9dQZEVXbMZAjGMynsQX,Top 50 - Costa Rica,139352
1510,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,193298
1511,37i9dQZEVXbJlM6nvL1nD1,Top 50 - Ecuador,169348
1512,37i9dQZEVXbLesry2Qw2xS,Top 50 - Estonia,16993
1513,37i9dQZEVXbMxcczTSoGwZ,Top 50 - Finland,132150
1514,37i9dQZEVXbIPWwFssbupI,Top 50 - France,818382
1515,37i9dQZEVXbJiZcmkrIHGU,Top 50 - Germany,2131649
1516,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global,17028462
1517,37i9dQZEVXbJqdarpmTJDL,Top 50 - Greece,80069
1518,37i9dQZEVXbLy5tBFyQvd4,Top 50 - Guatemala,74875
1519,37i9dQZEVXbLwpL8TjsxOG,Top 50 - Hong Kong,105384
1520,37i9dQZEVXbNHwMxAkvmF8,Top 50 - Hungary,68589
1521,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,39791
1522,37i9dQZEVXbLZ52XmnySJg,Top 50 - India,356523
1523,37i9dQZEVXbObFQZ3JLcXt,Top 50 - Indonesia,624763
1524,37i9dQZEVXbKM896FDX8L1,Top 50 - Ireland,239964
1525,37i9dQZEVXbJ6IpvItkve3,Top 50 - Israel,48967
1526,37i9dQZEVXbIQnj7RRhdSX,Top 50 - Italy,1027899
1527,37i9dQZEVXbKXQ4mDTEBXq,Top 50 - Japan,934674
1528,37i9dQZEVXbKGcyg6TFGx6,Top 50 - Luxembourg,7380
1529,37i9dQZEVXbJlfUljuZExa,Top 50 - Malaysia,201879
1530,37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,1566688
1531,37i9dQZEVXbJU9eQpX8gPT,Top 50 - Morocco,25172
1532,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,904199
1533,37i9dQZEVXbM8SIrkERIYl,Top 50 - New Zealand,210853
1534,37i9dQZEVXbISk8kxnzfCq,Top 50 - Nicaragua,15649
1535,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,521958
1536,37i9dQZEVXbKypXHVwk1f0,Top 50 - Panama,93511
1537,37i9dQZEVXbJfdy5b0KP7W,Top 50 - Peru,449564
1538,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,1195531
1539,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,196065
1540,37i9dQZEVXbNZbJ6TZelCq,Top 50 - Romania,27851
1541,37i9dQZEVXbLrQBcXqUtaC,Top 50 - Saudi Arabia,5497
1542,37i9dQZEVXbK4gjvS1FjPY,Top 50 - Singapore,129687
1543,37i9dQZEVXbKIVTPX9a2Sb,Top 50 - Slovakia,20438
1544,37i9dQZEVXbMH2jvi6jvjk,Top 50 - South Africa,31358
1545,37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,66990
1546,37i9dQZEVXbNFJfN1Vw8d9,Top 50 - Spain,1513883
1547,6zFJ2HTXC3d38AgpfcPGph,Top 50 - Suriname,114
1548,37i9dQZEVXbLoATJ81JYXz,Top 50 - Sweden,602852
1549,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,120168
1550,37i9dQZEVXbMnZEatlMSiu,Top 50 - Taiwan,198386
1551,37i9dQZEVXbMnz8KIWsvf9,Top 50 - Thailand,133764
1552,37i9dQZEVXbIVYVBNw9D5K,Top 50 - Turkey,779449
1553,37i9dQZEVXbM4UZuIrvHvA,Top 50 - UAE,2761
1554,37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,3414742
1555,37i9dQZEVXbKkidEfWYRuD,Top 50 - Ukraine,20588
1556,37i9dQZEVXbLnolsZ8PSNw,Top 50 - United Kingdom,2180299
1557,37i9dQZEVXbLdGSmz6xilI,Top 50 - Vietnam,75924
1558,5atgcoJ9pDa39CzCYdXkRi,Top 50 - Polska,759
1559,3seAKhZ9QXirBjL9lazOi4,Top 50+ Zimbabwe,99
1560,37i9dQZEVXbMMy2roB9myp,Top 50 - Argentina,1275764
1561,37i9dQZEVXbJPcfkRz0wJ0,Top 50 - Australia,808961
1562,37i9dQZEVXbKNHh6NIXu36,Top 50 - Austria,118037
1563,37i9dQZEVXbJNSeeHswcKB,Top 50 - Belgium,267983
1564,37i9dQZEVXbJqfMFK4d691,Top 50 - Bolivia,91822
1565,37i9dQZEVXbMXbN3EUUhlg,Top 50 - Brazil,3212825
1566,37i9dQZEVXbKj23U1GF4IR,Top 50 - Canada,332489
1567,37i9dQZEVXbL0GavIqMTeb,Top 50 - Chile,506361
1568,37i9dQZEVXbOa2lmxNORXQ,Top 50 - Colombia,774532
1569,37i9dQZEVXbMZAjGMynsQX,Top 50 - Costa Rica,139390
1570,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,193336
1571,37i9dQZEVXbJlM6nvL1nD1,Top 50 - Ecuador,169381
1572,37i9dQZEVXbLesry2Qw2xS,Top 50 - Estonia,16997
1573,37i9dQZEVXbMxcczTSoGwZ,Top 50 - Finland,132192
1574,37i9dQZEVXbIPWwFssbupI,Top 50 - France,818465
1575,37i9dQZEVXbJiZcmkrIHGU,Top 50 - Germany,2131814
1576,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global,17029984
1577,37i9dQZEVXbJqdarpmTJDL,Top 50 - Greece,80124
1578,37i9dQZEVXbLy5tBFyQvd4,Top 50 - Guatemala,74888
1579,37i9dQZEVXbLwpL8TjsxOG,Top 50 - Hong Kong,105414
1580,37i9dQZEVXbNHwMxAkvmF8,Top 50 - Hungary,68614
1581,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,39795
1582,37i9dQZEVXbLZ52XmnySJg,Top 50 - India,356941
1583,37i9dQZEVXbObFQZ3JLcXt,Top 50 - Indonesia,625001
1584,37i9dQZEVXbKM896FDX8L1,Top 50 - Ireland,239989
1585,37i9dQZEVXbJ6IpvItkve3,Top 50 - Israel,48985
1586,37i9dQZEVXbIQnj7RRhdSX,Top 50 - Italy,1028184
1587,37i9dQZEVXbKXQ4mDTEBXq,Top 50 - Japan,935356
1588,37i9dQZEVXbKGcyg6TFGx6,Top 50 - Luxembourg,7388
1589,37i9dQZEVXbJlfUljuZExa,Top 50 - Malaysia,201906
1590,37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,1567156
1591,37i9dQZEVXbJU9eQpX8gPT,Top 50 - Morocco,25209
1592,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,904272
1593,37i9dQZEVXbM8SIrkERIYl,Top 50 - New Zealand,210866
1594,37i9dQZEVXbISk8kxnzfCq,Top 50 - Nicaragua,15660
1595,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,521998
1596,37i9dQZEVXbKypXHVwk1f0,Top 50 - Panama,93538
1597,37i9dQZEVXbJfdy5b0KP7W,Top 50 - Peru,449640
1598,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,1195786
1599,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,196113
1600,37i9dQZEVXbNZbJ6TZelCq,Top 50 - Romania,27854
1601,37i9dQZEVXbLrQBcXqUtaC,Top 50 - Saudi Arabia,5512
1602,37i9dQZEVXbK4gjvS1FjPY,Top 50 - Singapore,129699
1603,37i9dQZEVXbKIVTPX9a2Sb,Top 50 - Slovakia,20439
1604,37i9dQZEVXbMH2jvi6jvjk,Top 50 - South Africa,31381
1605,37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,67075
1606,37i9dQZEVXbNFJfN1Vw8d9,Top 50 - Spain,1514219
1607,6zFJ2HTXC3d38AgpfcPGph,Top 50 - Suriname,114
1608,37i9dQZEVXbLoATJ81JYXz,Top 50 - Sweden,602946
1609,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,120183
1610,37i9dQZEVXbMnZEatlMSiu,Top 50 - Taiwan,198425
1611,37i9dQZEVXbMnz8KIWsvf9,Top 50 - Thailand,133850
1612,37i9dQZEVXbIVYVBNw9D5K,Top 50 - Turkey,779611
1613,37i9dQZEVXbM4UZuIrvHvA,Top 50 - UAE,2768
1614,37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,3414928
1615,37i9dQZEVXbKkidEfWYRuD,Top 50 - Ukraine,20602
1616,37i9dQZEVXbLnolsZ8PSNw,Top 50 - United Kingdom,2180353
1617,37i9dQZEVXbLdGSmz6xilI,Top 50 - Vietnam,75954
1618,5atgcoJ9pDa39CzCYdXkRi,Top 50 - Polska,758
1619,3seAKhZ9QXirBjL9lazOi4,Top 50+ Zimbabwe,101
1620,37i9dQZEVXbMMy2roB9myp,Top 50 - Argentina,1276288
1621,37i9dQZEVXbJPcfkRz0wJ0,Top 50 - Australia,809004
1622,37i9dQZEVXbKNHh6NIXu36,Top 50 - Austria,118041
1623,37i9dQZEVXbJNSeeHswcKB,Top 50 - Belgium,267991
1624,37i9dQZEVXbJqfMFK4d691,Top 50 - Bolivia,91836
1625,37i9dQZEVXbMXbN3EUUhlg,Top 50 - Brazil,3213459
1626,37i9dQZEVXbKj23U1GF4IR,Top 50 - Canada,332486
1627,37i9dQZEVXbL0GavIqMTeb,Top 50 - Chile,506529
1628,37i9dQZEVXbOa2lmxNORXQ,Top 50 - Colombia,774688
1629,37i9dQZEVXbMZAjGMynsQX,Top 50 - Costa Rica,139423
1630,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,193355
1631,37i9dQZEVXbJlM6nvL1nD1,Top 50 - Ecuador,169416
1632,37i9dQZEVXbLesry2Qw2xS,Top 50 - Estonia,17001
1633,37i9dQZEVXbMxcczTSoGwZ,Top 50 - Finland,132198
1634,37i9dQZEVXbIPWwFssbupI,Top 50 - France,818542
1635,37i9dQZEVXbJiZcmkrIHGU,Top 50 - Germany,2131895
1636,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global,17031178
1637,37i9dQZEVXbJqdarpmTJDL,Top 50 - Greece,80226
1638,37i9dQZEVXbLy5tBFyQvd4,Top 50 - Guatemala,74898
1639,37i9dQZEVXbLwpL8TjsxOG,Top 50 - Hong Kong,105451
1640,37i9dQZEVXbNHwMxAkvmF8,Top 50 - Hungary,68617
1641,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,39797
1642,37i9dQZEVXbLZ52XmnySJg,Top 50 - India,357372
1643,37i9dQZEVXbObFQZ3JLcXt,Top 50 - Indonesia,625262
1644,37i9dQZEVXbKM896FDX8L1,Top 50 - Ireland,240011
1645,37i9dQZEVXbJ6IpvItkve3,Top 50 - Israel,48998
1646,37i9dQZEVXbIQnj7RRhdSX,Top 50 - Italy,1028335
1647,37i9dQZEVXbKXQ4mDTEBXq,Top 50 - Japan,935918
1648,37i9dQZEVXbKGcyg6TFGx6,Top 50 - Luxembourg,7392
1649,37i9dQZEVXbJlfUljuZExa,Top 50 - Malaysia,201934
1650,37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,1567534
1651,37i9dQZEVXbJU9eQpX8gPT,Top 50 - Morocco,25247
1652,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,904281
1653,37i9dQZEVXbM8SIrkERIYl,Top 50 - New Zealand,210882
1654,37i9dQZEVXbISk8kxnzfCq,Top 50 - Nicaragua,15668
1655,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,522082
1656,37i9dQZEVXbKypXHVwk1f0,Top 50 - Panama,93549
1657,37i9dQZEVXbJfdy5b0KP7W,Top 50 - Peru,449698
1658,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,1196037
1659,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,196159
1660,37i9dQZEVXbNZbJ6TZelCq,Top 50 - Romania,27868
1661,37i9dQZEVXbLrQBcXqUtaC,Top 50 - Saudi Arabia,5525
1662,37i9dQZEVXbK4gjvS1FjPY,Top 50 - Singapore,129716
1663,37i9dQZEVXbKIVTPX9a2Sb,Top 50 - Slovakia,20447
1664,37i9dQZEVXbMH2jvi6jvjk,Top 50 - South Africa,31405
1665,37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,67171
1666,37i9dQZEVXbNFJfN1Vw8d9,Top 50 - Spain,1514473
1667,6zFJ2HTXC3d38AgpfcPGph,Top 50 - Suriname,114
1668,37i9dQZEVXbLoATJ81JYXz,Top 50 - Sweden,603024
1669,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,120194
1670,37i9dQZEVXbMnZEatlMSiu,Top 50 - Taiwan,198475
1671,37i9dQZEVXbMnz8KIWsvf9,Top 50 - Thailand,133912
1672,37i9dQZEVXbIVYVBNw9D5K,Top 50 - Turkey,779720
1673,37i9dQZEVXbM4UZuIrvHvA,Top 50 - UAE,2769
1674,37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,3415067
1675,37i9dQZEVXbKkidEfWYRuD,Top 50 - Ukraine,20622
1676,37i9dQZEVXbLnolsZ8PSNw,Top 50 - United Kingdom,2180349
1677,37i9dQZEVXbLdGSmz6xilI,Top 50 - Vietnam,75997
1678,5atgcoJ9pDa39CzCYdXkRi,Top 50 - Polska,758
1679,3seAKhZ9QXirBjL9lazOi4,Top 50+ Zimbabwe,101
1680,37i9dQZEVXbMMy2roB9myp,Top 50 - Argentina,1276664
1681,37i9dQZEVXbJPcfkRz0wJ0,Top 50 - Australia,809073
1682,37i9dQZEVXbKNHh6NIXu36,Top 50 - Austria,118051
1683,37i9dQZEVXbJNSeeHswcKB,Top 50 - Belgium,267998
1684,37i9dQZEVXbJqfMFK4d691,Top 50 - Bolivia,91861
1685,37i9dQZEVXbMXbN3EUUhlg,Top 50 - Brazil,3213961
1686,37i9dQZEVXbKj23U1GF4IR,Top 50 - Canada,332475
1687,37i9dQZEVXbL0GavIqMTeb,Top 50 - Chile,506691
1688,37i9dQZEVXbOa2lmxNORXQ,Top 50 - Colombia,774846
1689,37i9dQZEVXbMZAjGMynsQX,Top 50 - Costa Rica,139454
1690,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,193381
1691,37i9dQZEVXbJlM6nvL1nD1,Top 50 - Ecuador,169439
1692,37i9dQZEVXbLesry2Qw2xS,Top 50 - Estonia,17002
1693,37i9dQZEVXbMxcczTSoGwZ,Top 50 - Finland,132234
1694,37i9dQZEVXbIPWwFssbupI,Top 50 - France,818598
1695,37i9dQZEVXbJiZcmkrIHGU,Top 50 - Germany,2131915
1696,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global,17032267
1697,37i9dQZEVXbJqdarpmTJDL,Top 50 - Greece,80290
1698,37i9dQZEVXbLy5tBFyQvd4,Top 50 - Guatemala,74914
1699,37i9dQZEVXbLwpL8TjsxOG,Top 50 - Hong Kong,105485
1700,37i9dQZEVXbNHwMxAkvmF8,Top 50 - Hungary,68628
1701,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,39795
1702,37i9dQZEVXbLZ52XmnySJg,Top 50 - India,357758
1703,37i9dQZEVXbObFQZ3JLcXt,Top 50 - Indonesia,625475
1704,37i9dQZEVXbKM896FDX8L1,Top 50 - Ireland,240013
1705,37i9dQZEVXbJ6IpvItkve3,Top 50 - Israel,49015
1706,37i9dQZEVXbIQnj7RRhdSX,Top 50 - Italy,1028465
1707,37i9dQZEVXbKXQ4mDTEBXq,Top 50 - Japan,936473
1708,37i9dQZEVXbKGcyg6TFGx6,Top 50 - Luxembourg,7393
1709,37i9dQZEVXbJlfUljuZExa,Top 50 - Malaysia,201974
1710,37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,1567952
1711,37i9dQZEVXbJU9eQpX8gPT,Top 50 - Morocco,25284
1712,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,904291
1713,37i9dQZEVXbM8SIrkERIYl,Top 50 - New Zealand,210901
1714,37i9dQZEVXbISk8kxnzfCq,Top 50 - Nicaragua,15678
1715,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,522163
1716,37i9dQZEVXbKypXHVwk1f0,Top 50 - Panama,93560
1717,37i9dQZEVXbJfdy5b0KP7W,Top 50 - Peru,449751
1718,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,1196239
1719,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,196200
1720,37i9dQZEVXbNZbJ6TZelCq,Top 50 - Romania,27881
1721,37i9dQZEVXbLrQBcXqUtaC,Top 50 - Saudi Arabia,5529
1722,37i9dQZEVXbK4gjvS1FjPY,Top 50 - Singapore,129728
1723,37i9dQZEVXbKIVTPX9a2Sb,Top 50 - Slovakia,20447
1724,37i9dQZEVXbMH2jvi6jvjk,Top 50 - South Africa,31423
1725,37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,67256
1726,37i9dQZEVXbNFJfN1Vw8d9,Top 50 - Spain,1514728
1727,6zFJ2HTXC3d38AgpfcPGph,Top 50 - Suriname,114
1728,37i9dQZEVXbLoATJ81JYXz,Top 50 - Sweden,603062
1729,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,120204
1730,37i9dQZEVXbMnZEatlMSiu,Top 50 - Taiwan,198511
1731,37i9dQZEVXbMnz8KIWsvf9,Top 50 - Thailand,133975
1732,37i9dQZEVXbIVYVBNw9D5K,Top 50 - Turkey,779826
1733,37i9dQZEVXbM4UZuIrvHvA,Top 50 - UAE,2771
1734,37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,3415231
1735,37i9dQZEVXbKkidEfWYRuD,Top 50 - Ukraine,20648
1736,37i9dQZEVXbLnolsZ8PSNw,Top 50 - United Kingdom,2180357
1737,37i9dQZEVXbLdGSmz6xilI,Top 50 - Vietnam,76021
1738,5atgcoJ9pDa39CzCYdXkRi,Top 50 - Polska,756
1739,3seAKhZ9QXirBjL9lazOi4,Top 50+ Zimbabwe,102
1740,37i9dQZEVXbMMy2roB9myp,Top 50 - Argentina,1277006
1741,37i9dQZEVXbJPcfkRz0wJ0,Top 50 - Australia,809116
1742,37i9dQZEVXbKNHh6NIXu36,Top 50 - Austria,118055
1743,37i9dQZEVXbJNSeeHswcKB,Top 50 - Belgium,268011
1744,37i9dQZEVXbJqfMFK4d691,Top 50 - Bolivia,91889
1745,37i9dQZEVXbMXbN3EUUhlg,Top 50 - Brazil,3214479
1746,37i9dQZEVXbKj23U1GF4IR,Top 50 - Canada,332481
1747,37i9dQZEVXbL0GavIqMTeb,Top 50 - Chile,506881
1748,37i9dQZEVXbOa2lmxNORXQ,Top 50 - Colombia,774991
1749,37i9dQZEVXbMZAjGMynsQX,Top 50 - Costa Rica,139480
1750,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,193393
1751,37i9dQZEVXbJlM6nvL1nD1,Top 50 - Ecuador,169480
1752,37i9dQZEVXbLesry2Qw2xS,Top 50 - Estonia,17005
1753,37i9dQZEVXbMxcczTSoGwZ,Top 50 - Finland,132257
1754,37i9dQZEVXbIPWwFssbupI,Top 50 - France,818674
1755,37i9dQZEVXbJiZcmkrIHGU,Top 50 - Germany,2131980
1756,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global,17033476
1757,37i9dQZEVXbJqdarpmTJDL,Top 50 - Greece,80321
1758,37i9dQZEVXbLy5tBFyQvd4,Top 50 - Guatemala,74945
1759,37i9dQZEVXbLwpL8TjsxOG,Top 50 - Hong Kong,105508
1760,37i9dQZEVXbNHwMxAkvmF8,Top 50 - Hungary,68636
1761,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,39797
1762,37i9dQZEVXbLZ52XmnySJg,Top 50 - India,358115
1763,37i9dQZEVXbObFQZ3JLcXt,Top 50 - Indonesia,625666
1764,37i9dQZEVXbKM896FDX8L1,Top 50 - Ireland,240034
1765,37i9dQZEVXbJ6IpvItkve3,Top 50 - Israel,49038
1766,37i9dQZEVXbIQnj7RRhdSX,Top 50 - Italy,1028587
1767,37i9dQZEVXbKXQ4mDTEBXq,Top 50 - Japan,937047
1768,37i9dQZEVXbKGcyg6TFGx6,Top 50 - Luxembourg,7395
1769,37i9dQZEVXbJlfUljuZExa,Top 50 - Malaysia,201989
1770,37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,1568368
1771,37i9dQZEVXbJU9eQpX8gPT,Top 50 - Morocco,25344
1772,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,904335
1773,37i9dQZEVXbM8SIrkERIYl,Top 50 - New Zealand,210908
1774,37i9dQZEVXbISk8kxnzfCq,Top 50 - Nicaragua,15684
1775,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,522251
1776,37i9dQZEVXbKypXHVwk1f0,Top 50 - Panama,93577
1777,37i9dQZEVXbJfdy5b0KP7W,Top 50 - Peru,449830
1778,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,1196510
1779,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,196228
1780,37i9dQZEVXbNZbJ6TZelCq,Top 50 - Romania,27895
1781,37i9dQZEVXbLrQBcXqUtaC,Top 50 - Saudi Arabia,5546
1782,37i9dQZEVXbK4gjvS1FjPY,Top 50 - Singapore,129740
1783,37i9dQZEVXbKIVTPX9a2Sb,Top 50 - Slovakia,20449
1784,37i9dQZEVXbMH2jvi6jvjk,Top 50 - South Africa,31443
1785,37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,67340
1786,37i9dQZEVXbNFJfN1Vw8d9,Top 50 - Spain,1514984
1787,6zFJ2HTXC3d38AgpfcPGph,Top 50 - Suriname,115
1788,37i9dQZEVXbLoATJ81JYXz,Top 50 - Sweden,603112
1789,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,120219
1790,37i9dQZEVXbMnZEatlMSiu,Top 50 - Taiwan,198559
1791,37i9dQZEVXbMnz8KIWsvf9,Top 50 - Thailand,134037
1792,37i9dQZEVXbIVYVBNw9D5K,Top 50 - Turkey,779914
1793,37i9dQZEVXbM4UZuIrvHvA,Top 50 - UAE,2783
1794,37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,3415444
1795,37i9dQZEVXbKkidEfWYRuD,Top 50 - Ukraine,20667
1796,37i9dQZEVXbLnolsZ8PSNw,Top 50 - United Kingdom,2180375
1797,37i9dQZEVXbLdGSmz6xilI,Top 50 - Vietnam,76070
1798,5atgcoJ9pDa39CzCYdXkRi,Top 50 - Polska,756
1799,3seAKhZ9QXirBjL9lazOi4,Top 50+ Zimbabwe,102